지역,기관,부서,항목1,항목2,상세,금액,예산서 사이트
전북,전북특별자치도 장수교육지원청,null,null,null,사업없음,null,https://www.jbe.go.kr/finance/board/list.jbe?boardId=BBS_0000344&menuCd=DOM_000002301002000000&contentsSid=1210&cpath=%2Ffinance
전북,전북특별자치도 임실교육지원청,null,null,null,사업없음,null,https://www.jbe.go.kr/finance/board/list.jbe?boardId=BBS_0000344&menuCd=DOM_000002301002000000&contentsSid=1210&cpath=%2Ffinance
전북,전북특별자치도 순창교육지원청,null,null,null,사업없음,null,https://www.jbe.go.kr/finance/board/list.jbe?boardId=BBS_0000344&menuCd=DOM_000002301002000000&contentsSid=1210&cpath=%2Ffinance
전북,전북특별자치도 고창교육지원청,null,null,null,사업없음,null,https://www.jbe.go.kr/finance/board/list.jbe?boardId=BBS_0000344&menuCd=DOM_000002301002000000&contentsSid=1210&cpath=%2Ffinance
전북,전북특별자치도 부안교육지원청,null,null,null,사업없음,null,https://www.jbe.go.kr/finance/board/list.jbe?boardId=BBS_0000344&menuCd=DOM_000002301002000000&contentsSid=1210&cpath=%2Ffinance
전북,전북특별자치도 전주교육지원청,null,null,null,사업없음,null,https://www.jbe.go.kr/finance/board/list.jbe?boardId=BBS_0000344&menuCd=DOM_000002301002000000&contentsSid=1210&cpath=%2Ffinance
전북,전북특별자치도 김제교육지원청,null,null,null,사업없음,null,https://www.jbe.go.kr/finance/board/list.jbe?boardId=BBS_0000344&menuCd=DOM_000002301002000000&contentsSid=1210&cpath=%2Ffinance
전남,전라남도청,스마트정보담당관,201 일반운영비,01 사무관리비,표준기록관리시스템(RMS) 보안 S/W(백신) 구입,"10,000,000",http://budget.jeonnam.go.kr/new/budget/2025/
전남,전라남도청,스마트정보담당관,405 자산취득비,01 자산및물품취득비,표준기록관리시스템 재구축,"44,000,000",http://budget.jeonnam.go.kr/new/budget/2025/
전남,강진군청,총무과,201 일반운영비,02 공공운영비,표준기록물관리시스템 유지 관리,"72,000,000",https://www.gangjin.go.kr/www/open_information/finance/budget
전남,강진군청,총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,표준기록물관리시스템유지관리,"40,000,000",https://www.gangjin.go.kr/www/open_information/finance/budget
전남,고흥군청,행정과,201 일반운영비,01 사무관리비,기록관 서고 집중소독,"5,000,000",https://www.goheung.go.kr/contentsView.do?pageId=www648
전남,고흥군청,행정과,201 일반운영비,01 사무관리비,표준기록관리시스템안티바이러스구입,"15,000,000",https://www.goheung.go.kr/contentsView.do?pageId=www648
전남,고흥군청,행정과,201 일반운영비,02 공공운영비,표준기록관리시스템 유지보수,"20,000,000",https://www.goheung.go.kr/contentsView.do?pageId=www648
전남,고흥군청,행정과,201 일반운영비,02 공공운영비,"전자기록물이관사업(2년치)(7,500,000원*2회)","15,000,000",https://www.goheung.go.kr/contentsView.do?pageId=www648
전남,고흥군청,행정과,401 시설비및부대비,01 시설비,중요기록물 DB구축,"180,000,000",https://www.goheung.go.kr/contentsView.do?pageId=www648
전남,곡성군청,행정과,201 일반운영비,01 사무관리비,"기록관 문서이송비(900,000원*2회)","4,000,000",https://www.gokseong.go.kr/kr/subPage.do?menuNo=102004002001
전남,곡성군청,행정과,201 일반운영비,02 공공운영비,기록관 분진제거 및 향균소독비,"3,000,000",https://www.gokseong.go.kr/kr/subPage.do?menuNo=102004002001
전남,곡성군청,행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,표준기록관리시스템위수탁운영대행비,"71,720,000",https://www.gokseong.go.kr/kr/subPage.do?menuNo=102004002001
전남,곡성군청,행정과,405 자산취득비,01 자산및물품취득비,신청사모빌랙구입및이전설치비,"80,000,000",https://www.gokseong.go.kr/kr/subPage.do?menuNo=102004002001
전남,광양시청,총무과,201 일반운영비,01 사무관리비,기록관 분진제거 및 소독,"3,200,000",https://gwangyang.go.kr/menu.es?mid=a11202016101
전남,광양시청,총무과,201 일반운영비,02 공공운영비,기록관리시스템 유지보수,"37,040,000",https://gwangyang.go.kr/menu.es?mid=a11202016101
전남,구례군청,총무과,201 일반운영비,01 사무관리비,atni-Virus S/W 구입,"1,500,000",https://www.gurye.go.kr/board/list.do?bbsId=BBS_000000000000180&menuNo=115002001000
전남,구례군청,총무과,201 일반운영비,01 사무관리비,문서고 기록물 소독 및 분진제거,"3,000,000",https://www.gurye.go.kr/board/list.do?bbsId=BBS_000000000000180&menuNo=115002001000
전남,구례군청,총무과,201 일반운영비,02 공공운영비,"표준기록관리시스템 유지보수(2,000,000원*12월)","24,000,000",https://www.gurye.go.kr/board/list.do?bbsId=BBS_000000000000180&menuNo=115002001000
전남,나주시청,총무과,201 일반운영비,01 사무관리비,표준기록관리시스템백신라이센스구입(갱신),"15,200,000",https://www.naju.go.kr/www/open_data/budget/budget
전남,나주시청,총무과,201 일반운영비,01 사무관리비,기록관 소독 및 분진제거,"6,000,000",https://www.naju.go.kr/www/open_data/budget/budget
전남,나주시청,총무과,201 일반운영비,02 공공운영비,기록관리시스템 유지보수,"22,000,000",https://www.naju.go.kr/www/open_data/budget/budget
전남,담양군청,행정과,201 일반운영비,01 사무관리비,"기록관 서고 방역 및 소독약품 구입(4,000,000원*2회)","8,000,000",https://www.damyang.go.kr/menu/goToContentsPage?contentsSid=136&domainId=DOM_0000001&menuCd=DOM_000000190005003001&activeSid=189&viewId=ie0301_2025
전남,담양군청,행정과,201 일반운영비,01 사무관리비,"이동식서가유지관리(350,000원*3회)","1,050,000",https://www.damyang.go.kr/menu/goToContentsPage?contentsSid=136&domainId=DOM_0000001&menuCd=DOM_000000190005003001&activeSid=189&viewId=ie0301_2025
전남,담양군청,행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,표준기록관리시스템유지관리,"54,663,000",https://www.damyang.go.kr/menu/goToContentsPage?contentsSid=136&domainId=DOM_0000001&menuCd=DOM_000000190005003001&activeSid=189&viewId=ie0301_2025
전남,목포시청,자치행정과,201 일반운영비,01 사무관리비,"기록물실 소독비(2,500,000원*2회)","5,000,000",https://www.mokpo.go.kr/www/open_data/finance/estimate_open
전남,목포시청,자치행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,표준기록관리시스템 유지보수비,"54,250,000",https://www.mokpo.go.kr/www/open_data/finance/estimate_open
전남,무안군청,자치행정과,201 일반운영비,01 사무관리비,"문서고 분진제거 및 소독(1,500,000원*2회)","3,000,000",https://www.muan.go.kr/www/openmuan/budget
전남,무안군청,자치행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,표준기록관리시스템 통합 유지관리,"40,549,000",https://www.muan.go.kr/www/openmuan/budget
전남,보성군청,총무과,201 일반운영비,01 사무관리비,문서고 소독,"4,000,000",https://www.boseong.go.kr/www/open_data/budget/budget_bill
전남,보성군청,총무과,201 일반운영비,01 사무관리비,"이동식 서가 수리비(300,000원*5대)","1,500,000",https://www.boseong.go.kr/www/open_data/budget/budget_bill
전남,보성군청,총무과,201 일반운영비,01 사무관리비,표준기록관리시스템(RMS) 유지보수 용역비,"22,000,000",https://www.boseong.go.kr/www/open_data/budget/budget_bill
전남,보성군청,총무과,201 일반운영비,01 사무관리비,표준기록관리시스템 백신 소프트웨어 구입,"14,500,000",https://www.boseong.go.kr/www/open_data/budget/budget_bill
전남,보성군청,총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,중요기록물DB구축(한국지역정보개발원위탁사업비)(600원*250권*200쪽*2면),"60,000,000",https://www.boseong.go.kr/www/open_data/budget/budget_bill
전남,순천시청,총무과,201 일반운영비,01 사무관리비,백신구입비,"11,000,000",https://www.suncheon.go.kr/kr/open/0006/0014/0023/0001/
전남,순천시청,총무과,201 일반운영비,01 사무관리비,문서고내 분진제거 및 소독,"2,500,000",https://www.suncheon.go.kr/kr/open/0006/0014/0023/0001/
전남,순천시청,총무과,201 일반운영비,01 사무관리비,"기록관리시스템유지보수(5,300,000원*4회)","21,200,000",https://www.suncheon.go.kr/kr/open/0006/0014/0023/0001/
전남,신안군청,행정지원과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,표준기록관리시스템 유지관리,"46,781,000",https://www.shinan.go.kr/home/www/gov30/gov30_09_01/gov30_09_01_06/page.wscms
전남,신안군청,행정지원과,403 자치단체등자본이전,02 공기관등에대한자본적위탁사업비,표준기록관리시스템 스토리지 교체,"2,200,000",https://www.shinan.go.kr/home/www/gov30/gov30_09_01/gov30_09_01_06/page.wscms
전남,신안군청,행정지원과,403 자치단체등자본이전,02 공기관등에대한자본적위탁사업비,표준기록관리시스템대용량송수신S/W구입,"3,300,000",https://www.shinan.go.kr/home/www/gov30/gov30_09_01/gov30_09_01_06/page.wscms
전남,여수시청,총무과,201 일반운영비,01 사무관리비,기록관집중소독실시,"3,500,000",https://www.yeosu.go.kr/www/pubinfo/budget/document
전남,여수시청,총무과,201 일반운영비,01 사무관리비,임시보관장소소독,"4,000,000",https://www.yeosu.go.kr/www/pubinfo/budget/document
전남,여수시청,총무과,201 일반운영비,01 사무관리비,"비전자기록물이송(5,000,000원*2회)","10,000,000",https://www.yeosu.go.kr/www/pubinfo/budget/document
전남,여수시청,총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,표준기록관리시스템유지보수,"69,140,000",https://www.yeosu.go.kr/www/pubinfo/budget/document
전남,여수시청,총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,"생산부서비전자기록물정리작업(1,400원*15,000권)","21,000,000",https://www.yeosu.go.kr/www/pubinfo/budget/document
전남,여수시청,총무과,403 자치단체등자본이전,02 공기관등에대한자본적위탁사업비,표준기록관리시스템운용및저장장치교체,"120,000,000",https://www.yeosu.go.kr/www/pubinfo/budget/document
전남,영광군청,총무과,201 일반운영비,01 사무관리비,Anti-virus 소프트웨어 구입,"15,000,000",https://www.yeonggwang.go.kr/subpage/?site=headquarter_new&mn=15423
전남,영광군청,총무과,201 일반운영비,02 공공운영비,표준기록관리시스템 유지보수,"21,373,000",https://www.yeonggwang.go.kr/subpage/?site=headquarter_new&mn=15423
전남,영광군청,총무과,201 일반운영비,02 공공운영비,기록관문서고관리시스템유지보수,"8,611,000",https://www.yeonggwang.go.kr/subpage/?site=headquarter_new&mn=15423
전남,영암군청,자치행정과,201 일반운영비,01 사무관리비,보존기록물보관및이송,"3,000,000",https://www.yeongam.go.kr/home/www/open_information/open_information_05/yeongam.go
전남,영암군청,자치행정과,201 일반운영비,01 사무관리비,Anti-virus 소프트웨어 구입,"15,000,000",https://www.yeongam.go.kr/home/www/open_information/open_information_05/yeongam.go
전남,영암군청,자치행정과,201 일반운영비,01 사무관리비,"영암군기록관소독약품구입(35,000원*180개)","6,300,000",https://www.yeongam.go.kr/home/www/open_information/open_information_05/yeongam.go
전남,영암군청,자치행정과,201 일반운영비,01 사무관리비,기록관 및 서고 소독 및 분진제거,"6,000,000",https://www.yeongam.go.kr/home/www/open_information/open_information_05/yeongam.go
전남,영암군청,자치행정과,201 일반운영비,02 공공운영비,"표준기록관리시스템(H/W, 백업) 유지보수비(2,325,000원*4회)","9,300,000",https://www.yeongam.go.kr/home/www/open_information/open_information_05/yeongam.go
전남,영암군청,자치행정과,201 일반운영비,02 공공운영비,"표준기록관리시스템(S/W) 유지보수비(5,500,000원*4회)","22,000,000",https://www.yeongam.go.kr/home/www/open_information/open_information_05/yeongam.go
전남,완도군청,행정지원과,201 일반운영비,01 사무관리비,문서고소독비용,"2,000,000",https://www.wando.go.kr/wando/sub.cs?m=1330
전남,완도군청,행정지원과,201 일반운영비,02 공공운영비,문서고서가수리비용,"1,000,000",https://www.wando.go.kr/wando/sub.cs?m=1330
전남,완도군청,행정지원과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,비전자기록물DB구축,"20,000,000",https://www.wando.go.kr/wando/sub.cs?m=1330
전남,완도군청,행정지원과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,표준기록관리시스템위탁사업비,"49,520,000",https://www.wando.go.kr/wando/sub.cs?m=1330
전남,장성군청,총무과,201 일반운영비,01 사무관리비,"기록관 소독기 약제(48,000원*50개)","2,400,000",https://www.jangseong.go.kr/home/www/news/budget/document_17
전남,장성군청,총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,표준기록관리시스템 유지관리,"38,697,000",https://www.jangseong.go.kr/home/www/news/budget/document_17
전남,장성군청,총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,중요기록물 DB구축사업,"50,000,000",https://www.jangseong.go.kr/home/www/news/budget/document_17
전남,장흥군청,총무과,201 일반운영비,02 공공운영비,표준기록관리시스템 유지보수,"22,000,000",https://www.jangheung.go.kr/www/open_data/bid_budget/current_state
전남,진도군청,총무과,201 일반운영비,01 사무관리비,기록관 보존기록물 소독,"3,000,000",https://www.jindo.go.kr/home/sub.cs?m=875
전남,진도군청,총무과,201 일반운영비,02 공공운영비,표준기록관리시스템 유지보수,"23,608,000",https://www.jindo.go.kr/home/sub.cs?m=875
전남,함평군청,총무과,201 일반운영비,01 사무관리비,"기록관 보존기록물 소독(3,000,000원*2회)","6,000,000",https://www.hampyeong.go.kr/contentsView.do?pageId=www35
전남,함평군청,총무과,201 일반운영비,01 사무관리비,"보존서고항균제구입(50,000원*15개*2회)","1,500,000",https://www.hampyeong.go.kr/contentsView.do?pageId=www35
전남,함평군청,총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,표준기록관리시스템 유지보수비,"38,046,000",https://www.hampyeong.go.kr/contentsView.do?pageId=www35
전남,해남군청,총무과,201 일반운영비,01 사무관리비,전자기록물 이관에 따른 안티바이러스 S/W 구입,"15,000,000",https://www.haenam.go.kr/index.9is?contentUid=ff80808193dc1b050193e1d0db334ebf
전남,해남군청,총무과,201 일반운영비,01 사무관리비,중요기록물전산화사업,"22,000,000",https://www.haenam.go.kr/index.9is?contentUid=ff80808193dc1b050193e1d0db334ebf
